,event_id,hostname_role,is_admin_process,source_ip_type,dest_ip_type,process_path_risk_score,command_line_risk_keywords,file_extension_risk,registry_path_type,is_sensitive_privilege,event_count_1h,is_outbound,event_type_AUDIT_FAILURE,event_type_AUDIT_SUCCESS,event_type_ConnectPipe,event_type_CreateKey,event_type_CreatePipe,event_type_DeleteKey,event_type_DeleteValue,event_type_INFO,event_type_SetValue,process_name_freq,dest_port_category_dynamic,dest_port_category_registered,dest_port_category_well_known,process_in_risky_dir,file_in_risky_dir,is_executable,anomaly_score,isolation_score
431,4703,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.06921422318760628
432,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
433,13,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.5772659113628791,0,0,1,0,0,0,1,0.07062841781859541
434,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
435,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
436,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.21941243206304656
437,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
438,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
439,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.03040653115628124,0,0,1,0,0,0,1,0.14655448468469068
440,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
441,4674,1,0,2,3,0.5,0,0,0,1,3,0,False,True,False,False,False,False,0,0,0,0.03040653115628124,0,0,1,0,0,0,-1,-0.06032207533041889
442,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
443,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
444,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
445,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
446,4658,0,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.030327016851176225
447,11,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.5772659113628791,0,0,1,0,1,0,1,0.025863716405763126
448,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
449,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
450,13,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.09471842719093636,0,0,1,0,0,0,1,0.0813781164236429
451,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
452,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
453,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
454,4658,1,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.025658113962012664,0,0,1,0,0,0,1,0.030365273242534796
455,13,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.09471842719093636,0,0,1,0,0,0,1,0.08693769766779802
456,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.21941243206304656
457,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
458,23,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.09471842719093636,0,0,1,0,1,0,-1,-0.03174559499495355
459,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
460,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
461,4656,0,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.025660350569330248
462,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.025658113962012664,0,0,1,0,0,0,1,0.15303089404259662
463,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
464,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
465,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
466,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
467,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
468,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
469,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
470,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
471,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.013037320893035654,0,0,1,0,0,0,1,0.15640698618110005
472,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.03040653115628124,0,0,1,0,0,0,1,0.14655448468469068
473,4656,1,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.021159613462179275,0,0,1,0,0,0,1,0.0766601526759021
474,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
475,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
476,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
477,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
478,4658,1,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.025658113962012664,0,0,1,0,0,0,1,0.08567012340388125
479,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
480,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
481,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
482,4658,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.025658113962012664,0,0,1,0,0,0,1,0.09430727203154676
483,7,0,0,2,3,0.1,0,0,0,0,1,0,False,False,False,False,False,False,0,1,0,0.033988670443185605,0,0,1,0,0,0,1,0.0738198510561584
484,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
485,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
486,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
487,4658,1,0,2,3,0.5,0,0,0,0,2,0,False,True,False,False,False,False,0,0,0,0.025658113962012664,0,0,1,0,0,0,1,0.04797559032575005
488,23,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.5772659113628791,0,0,1,0,1,0,-1,-0.020863519374801465
489,4663,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.09197292553641978
490,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
491,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
492,4658,0,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.030327016851176225
493,4658,1,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.03040653115628124,0,0,1,0,0,0,1,0.08249123110081158
494,13,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.09471842719093636,0,0,1,0,0,0,1,0.0813781164236429
495,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
496,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
497,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
498,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.03040653115628124,0,0,1,0,0,0,1,0.14655448468469068
499,4674,0,0,2,3,0.5,0,0,0,1,3,0,False,True,False,False,False,False,0,0,0,0.00583138953682106,0,0,1,0,0,0,-1,-0.06061447037400436
500,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
501,11,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.5772659113628791,0,0,1,0,1,0,1,0.025863716405763126
502,7,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.021159613462179275,0,0,1,0,0,0,1,0.126179507587228
503,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
504,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
505,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
506,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
507,4658,0,0,2,3,0.5,0,0,0,0,3,0,False,True,False,False,False,False,0,0,0,0.03040653115628124,0,0,1,0,0,0,1,0.03140316550299194
508,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
509,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
510,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
511,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.21941243206304656
512,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
513,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
514,7,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.033988670443185605,0,0,1,0,0,0,1,0.12304299190203632
515,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
516,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
517,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.21941243206304656
518,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
519,5156,1,0,1,0,0.5,0,0,0,0,0,1,False,True,False,False,False,False,0,0,0,0.0003332222592469177,0,0,1,0,0,0,-1,-0.08577693058757452
520,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.1033804507126399
521,4658,1,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.007205931356214595,0,0,1,0,0,0,1,0.06553266427808879
522,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
523,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.21941243206304656
524,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
525,4625,1,0,2,3,0.5,0,0,0,0,1,0,True,False,False,False,False,False,0,0,0,0.007914028657114295,0,0,1,0,0,0,1,0.00014262055625902104
526,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
527,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
528,23,1,0,2,3,0.1,0,1,0,0,0,0,False,False,False,False,False,False,0,1,0,0.09471842719093636,0,0,1,0,1,1,-1,-0.02767817414755014
529,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
530,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
531,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
532,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
533,3,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.005498167277574142,0,0,1,0,0,0,1,0.11415145794886611
534,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
535,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
536,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
537,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
538,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
539,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
540,4663,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.09197292553641978
541,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
542,13,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.09471842719093636,0,0,1,0,0,0,1,0.0813781164236429
543,4658,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.025658113962012664,0,0,1,0,0,0,1,0.09430727203154676
544,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
545,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.03040653115628124,0,0,1,0,0,0,1,0.14655448468469068
546,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.013037320893035654,0,0,1,0,0,0,1,0.15640698618110005
547,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.025658113962012664,0,0,1,0,0,0,1,0.15303089404259662
548,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
549,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
550,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
551,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
552,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.21941243206304656
553,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
554,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
555,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
556,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
557,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
558,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
559,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
560,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
561,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
562,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
563,13,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.010788070643118961,0,0,1,0,0,0,1,0.07669343622683111
564,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
565,11,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.09471842719093636,0,0,1,0,1,0,1,0.030648524748653982
566,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
567,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
568,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.18324781028966308
569,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
570,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
571,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
572,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.03040653115628124,0,0,1,0,0,0,1,0.14655448468469068
573,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
574,7,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.033988670443185605,0,0,1,0,0,0,1,0.12304299190203632
575,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
576,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.013037320893035654,0,0,1,0,0,0,1,0.15640698618110005
577,12,1,0,2,3,0.1,0,0,0,0,3,0,False,False,False,True,False,False,0,0,0,0.09471842719093636,0,0,1,0,0,0,1,0.036506332958819665
578,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
579,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
580,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
581,4658,0,0,2,3,0.5,0,0,0,0,2,0,False,True,False,False,False,False,0,0,0,0.033988670443185605,0,0,1,0,0,0,1,0.04225301276567783
582,23,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.5772659113628791,0,0,1,0,1,0,-1,-0.020863519374801465
583,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
584,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.021159613462179275,0,0,1,0,0,0,1,0.15004370195187622
585,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
586,13,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.5772659113628791,0,0,1,0,0,0,1,0.07062841781859541
587,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
588,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
589,3,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.005498167277574142,0,0,1,0,0,0,1,0.09664693431880567
590,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
591,13,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,0,1,0.09471842719093636,0,0,1,0,0,0,1,0.0813781164236429
592,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
593,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
594,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.09613462179273576,0,0,1,0,0,0,1,0.23482056499994247
595,7,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.03040653115628124,0,0,1,0,0,0,1,0.1308937788954455
596,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
597,7,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.00583138953682106,0,0,1,0,0,0,1,0.14254990538195922
598,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
599,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.18762580605314194
600,12,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.03382205931356214,0,0,1,0,0,0,1,0.1655280794043439
601,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
602,5158,0,0,1,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.0019160279906697767,0,0,1,0,0,0,-1,-0.033003049945269924
603,12,0,0,2,3,0.1,0,0,0,0,0,0,False,False,False,True,False,False,0,0,0,0.5772659113628791,0,0,1,0,0,0,1,0.2579842547091754
604,4703,0,0,2,3,0.5,0,0,0,0,0,0,False,True,False,False,False,False,0,0,0,0.008747084305231589,0,0,1,0,0,0,1,0.055981245988403816
605,23,1,0,2,3,0.1,0,0,0,0,0,0,False,False,False,False,False,False,0,1,0,0.09471842719093636,0,0,1,0,1,0,-1,-0.014391429273204248
